index,Review,category,sentiment_predicted
2662,완전 재밌게 봤어요 강추 !,story,1
2663,재미 있었어요 무섭기도하고 묘를 함부로옮기면안된다는사실 인상 깊은영화 입니다,story,1
2664,지루하지 않게 무난하게 누구나 볼수 있는 영화 조금만 더 마지막에 힘을 줬으면 하는 아쉬움이 있다,story,1
2665,첫번째 관 불태운거에서 멈췄어야했다 거인 나온 후 부터 뭘 말하고 싶은건지 중간에 나가고 싶은데 좌석이 끼인 자리라 나가지도 못하고 관람시간이 지옥이었음,story,0
2666,파묘 파묘 하는데에는 이유가 있답니다:),story,1
2667,와 몰입감 장난 아니네요,story,1
2668,잘봤어요 항일개념도 있는,story,1
2669,킬링타임용으로는 볼만한데 기대이하였음. 그냥 좀 웃겼어요 뭔가 ㅋㅋㅋㅋ,story,0
2670,재밌어요 근데 무서웠어요ㅋㅋ,story,1
2671,영화 아주 좋았습니다~^^,story,1
2672,예상치 못 한 지루함에 당황스러웠던 와중에 괴물까지 나오는 순간. 하~ 이게 뭐지 싶었다. 최민식도 유해진도 못 살린 영화.,story,0
2673,스토리가 재미 있었습니다.기대했던 굿 장면이 짧아 볼거리는 많지 않아 조금 아쉬웠습니다.,directing,1
2674,와~~~연기력 무엇! 내용보다 인물에 더 몰입할뻔한 댠점이 있는 훌륭한 영화,story,1
2675,배우들의 연기에 감탄했습니다 너무 재밌네요,actor,1
2676,이상하게 예매버튼에 손이 안가서 안보다가 디깅타임 첫날 보러갔는데 도깨비불 나오는 순간부터 등장인물들이랑 같은 표정을 지으며 봤습니다🥲 곡성을 기대했는데 전작 검은사제들 발끝도 못따라오는 느낌.. 게다가 같은 맨뒷줄에 앉은 폰딧불이 덕분에 더 다이나믹하게 관람했어요^^,story,0
2677,"유퀴즈에서 감독의 얘기 듣고 보니, 체험과 옛이야기를 메치시켜만든 작품이네. 주변에서 소재를 찾는다",story,1
2678,강렬한 연기...강열한 느낌,actor,1
2679,처음부터 끝까지 좋았다.,story,1
2680,두번째 관람영화인증!!! 한국의 혼이 잘 담겨진 영화!!! 두번째 보는데도 집중이 잘 되네~,story,1
2681,신선하였지만 다소 아쉽,story,1
2682,생각보다 재미있고 무서웠음. 한국적 오컬트+좀비 무비. 절에 묶여있던 백구가 얼마나 무서웠을까 불쌍했고 동티난 인부도 다 나았는지 궁금,story,1
2683,몰입이좋았어요 배우연기도좋았어요,actor,1
2684,"시시해요, 영화 후반부로 갈수록 엉성함",story,0
2685,정말 시작부터 끝까지 스토리가 탄탄!!! 배우들 연기에도 감탄!!,actor,1
2686,재미있게 봤어요 연기잘하는 배우들 실감나게 짱~ 몰입도 쵝오~~,actor,1
2687,개꿀잼 진짜로 예고편보지말고가세요 스포방지함,story,1
2688,신선하고 강렬했던 영화였습니다! 인상깊은 연출과 연기력에 여운이 남네요,actor,1
2689,기대만큼은 아니었어요ㅜㅜ 아쉽...,story,0
2690,배우님들의 연기가 보는내내 감탄을 자아낼만큼 너무 좋았습니다~독립운동가분들에 대한 마음도 다시 한번 되새겨 볼수 있었던것 같네요~ 한장면 한장면 놓치지 않고 열심히 봤네요~,actor,1
2691,흥미진진하게 봤어요. 중간에 엥? 싶은 장면이 한 두개 있었지만 재미있네요,story,1
2692,전 전작들보다못한거같아요,story,0
2693,"스릴넘치고, 뭔가 친숙한 소재로 나름 훌륭한 영화",story,1
2694,연기를 너무 다~~잘하시니 보는맛이 있네요. 신들린 연기력. 미신이라 믿었던 걸 다시 한번 생각해보는 좋은영화에 박수,actor,1
2695,별 재미도 없네요...,story,0
2696,몰입감도 좋고 시간가는줄 몰랐네요,story,1
2697,예전부터 일제의 탄압으로 나라의정기를 끊기위해 쇠막뚝 이야기를 색다른 관점의 풀어났네요 잘 감상했습니다,story,1
2698,재미있었용 .그래서 오늘 또 보러 왔어요~,story,1
2699,음악과 연기가 끝내줬어요^^,actor,1
2700,아! 딸래미 결혼식...!,story,0
2701,영화도 재미있고 배우들의 연기도 너무 좋았습니다.,actor,1
2702,심장이 쫄깃한 영화였다. 배우들의 합이 다한 영화,actor,1
2703,배우연기 스토리다좋았습니다! 재밋엇습니다,story,1
2704,무서운데 진짜 재밌다.,story,1
2705,분위기가 너무 맘에 들어요~,directing,1
2706,"너무 재밌고 집중해서 본 영화, 관람 끝나고도 심장이 빨리 뛰어 고생했습니다. 다시 한 번 더 볼려고요ㅋㅋㅋ",story,1
2707,기대가 좀컸던듯 조금 억지스러운 스토리 나만 그렇나 ㅋ,story,0
2708,진짜 재미있었어요 보는 내내 흥미롭고 몰입감 있고 배우분들 연기도 훌륭했습니다,actor,1
2709,지루할 틈 없이 재밌었어요,story,1
2710,어떤 것을 전달하고 싶은지 알 수 있었지만 무서워요...ㅠ,story,0
2711,김고은 굿씬은 곡성 이후 최고. 최민식은 역시,story,1
2712,딱히 무서운 장면은 없었던것 같은데 너무 무서웠어요 실제하는 일 일것 같아서 그런걸까요? 다시 보고 싶네요,directing,1
2713,그냥그래요 그냥그래요,story,0
2714,Good Time time time,story,1
2715,"이건 뭥미^^차라리 듄울 보면 좋았겠다는 아쉬움이 살짝 남네요...천만관객이라 함 봐쓴데, 씁쓸함은 뭐지?",story,0
2716,무서울것 같아 망설였는데 막상 보니까 생각보다 재미있고 출연진들의 연기력에 푸욱 빠져서 풍성한 아쉬움없는 영화였습니다.주변에 파묘 재미있다고 얘기하고 다닙니다. 수고하셨습니다^^,story,1
2717,무조건 내용 이해하면서 보세요 이해 못하면 노잼 이해 잘하면 재밌음 저는 이해 잘 하는 편이라 n번째 보는 중 오늘까지 3번,story,1
2718,우리가 잘못하면 후대가 고생한다. 독립열사들이 힘들게 지킨 나라에 아직도 친일하는 새끼들이 있다는게 개탄스럽다.,story,0
2719,지루함없이 텐션은 잘 유지,story,1
2720,간만에 재밌게 잘봤어요!!,story,1
2721,분위기 하나로 끝까지 이어지는 영화인 것 같습니다,directing,1
2722,별로에요재미없어요ㅠ,story,1
2723,재미있게봤네요~ 새로운장르에영화라기대만큼재미있었어요~,story,1
2724,"고모역할 박정자씨보고몰입이확떨어지네요 15천내돈주고 보는데 이렇게기분이나쁘긴처음예요.뮤지컬 모짜르트보러갔는데,근데옆에 박정자씨도 늦었지요.이분이랑같이들어갔는데같은열! 제자리가왼쪽안쪽이어서 비켜달라하니 꿋꿋히 안비켜주더라구요 박정자씨왼쪽인데 저분나오는건사절이네요",story,0
2725,영화의 전후반부 모두 흥미진진 ^^ 2차관람했네요 ㅎㅎ 천만 가즈아~,story,1
2726,천만영화까진 아닌듯하고 그냥 볼만해요,story,1
2727,내 간도 함께 쫄깃해진다.,story,1
2728,배우님들 연기가 너무좋았어요 긴장하면서 계속봤어요 넘재밌어요~~~,actor,1
2729,후반부로 갈수록 쪼매 긴장감이 떨어지긴 했지만 볼만했어요~ 배우들 연기가 좋으니 믿고보는,actor,1
2730,재밌었어요 ! 고은연기최고,actor,1
2731,무서운 장면은 크게 없는데 연기를 잘해서 그런지 계속 긴장하면서 지루함없이 봤어요,actor,1
2732,처음부터끝까지긴장감을 놓을수없도록 재미있었어요,story,1
2733,배우분 연기 진짜 장난 아니였어요.? 갑툭튀 완전 많았지만 몰입하게 하게 되내용ㅎㅎ,actor,1
2734,내용도 우수하고 배우들의 실감나는 연기에 반했어요.,actor,1
2735,전 너무너무 재미나게 봤어요 우와 역시네요 완죤 잼나용,story,1
2736,최민식님 차번호….^^,story,1
2737,끝까지 몰입래서 볼 수 있어요,story,1
2738,뒤늦게 천만대열에 합류했어요. 좀 무섭긴한데 재미있네요!!,story,1
2739,긴장감 있게 쭉 이어지니 몰입하며 봤어요. 1000만 가까운 사람이 본데는 다 이유가 있구나 하는 생각이 듭니다.,story,1
2740,영화가 하고자 하는 맘을 느낍니다,story,0
2741,막판 통쾌한 한 방을 위한 빌드업,story,0
2742,두번봐도 좋은..보고나면 혼자있을때 간간히 무섭게 생각남..ㅠㅠ,story,1
2743,다들연기좀살살해주세요ㅋ,story,0
2744,집중잘되네요. 인기있는 이유는 있는듯!,story,1
2745,2차관람. 또 봐도 재밌네요.,story,1
2746,근래 본 영화 중 최고입니다. 왜 다들 파묘 얘길하나 했는데 이제서야 늦게 봤습니다.,story,1
2747,감동적인 너무좋아요 한번더 보고싶네요,story,1
2748,너무너무 재미있었어요 ㅎㅎ,story,1
2749,무섭다고 생각 안 하면 무섭고 무섭다 생각하면 별로 안 무서움,story,0
2750,생각보다 무섭거나 스릴있진 않았지만 잔잔하게 스토리 진행 되는게 좋았읍니다 파도파도 계속나오는 일본의 만행들 이네요 대충 그런 의도가 좋네요,story,1
2751,스토리도 탄탄한데 배우님들 연기까지 완벽해서 몰입해서 봤습니다!,actor,1
2752,배우들의 연기가 너무 멋졌어요,actor,1
2753,"풍수에서 친일, 민족혼까지... 잘 꿰었네.",story,0
2754,재미있게 봤어요. 한 번 더 보려고요.,story,1
2755,초반이 더 재미있었고 배우들 연기가 정말 최고네요,actor,1
2756,배우들 연기..몰입으로 엔딩까지 갔다👍👍,actor,1
2757,생각보다는 덜 무서웠지만 그래도 무서웠어요. 배우들이 연기를 잘해서 몰입해서 봤어요.,actor,1
2758,배우와 감독이 잘 조화를 이룬 영화네요 김고은 배우 연기 좋았어요 대단하네요 영화도 몰입해서 잘 봤어요,actor,1
2759,영화 몰입감이 높아요! 배우들의 연기도 뛰어납니다.,actor,1
2760,러닝타임이 길지만 지루하지않게 집중하여 보게 되는 영화였어요 배우님들 연기도 좋았고 구성도 좋았어요,actor,1
2761,메시지도 있고 몰입됐음,story,1
2762,시간가는줄 모르고 재밌게 봤어요,story,1
2763,처음은 좋았으나 귀신 얘기도 하고 싶고 다른 얘기도 하고 싶고 다른 얘기도 하고 싶어 이도저도 아니게 된 느낌.. 용두사미,story,0
2764,영화로서의 완성도는 매우 부족함,story,0
2765,시간 죽이기에 좋았음.,story,0
2766,너어어무 재밌게 봤어요! 또 보고 싶어요!,story,1
2767,전 재밌게 봤습니다~! 영상도 만족 연기자들 연기는 더욱더 만족이요~!,actor,1
2768,배우들의 연기도 좋고 내용 흐름도 흥미진진했어요. 재밌게 잘 봤습니다,story,1
2769,김고은 트월킹 추는것 같아 재미있었어요. 공포과 코미디 그 중간쯤....,story,1
2770,신선하고 몰입감있다! 결말은 다소 클리셰스럽긴하나 마지막까지의 전개가 압도적! 연기 앙상블을 보는 재미와 긴장감까지!!,story,1
2771,오랜만에 너무 재밌게본 한국공포영화였어요👍👍 꼭 천만 찍었으면~~~,story,1
2772,회복되어야 할 우리의 얼,story,1
2773,역사와 괴담을 좋아하는 사람에겐 추천할만한 영화~~,story,1
2774,나쁘지않은 전개 잘봣어요,story,1
2775,긴장감이 지속적으로 유도 되고 새로운 장르의 영화라 잼있었습니다~,story,1
2776,와....진짜대박...연기의신들,actor,1
2777,한국 공포영화의 새로운 도전,story,1
2778,정말 소~~~름! 배우 연기 스토리 다 좋았습니다!,story,1
2779,생각과는 다른 전개로 진행되어 신선했어요,story,1
2780,올만에 잼나게봄 연기자들이 내가좋아하는배우들이라 그런지 다르연기짱,actor,1
2781,재밌어요~~ 배우의 연기가 기깔남👍,actor,1
2782,그냥 사무라이 괴물 귀신이아닌 정령 역시 일본은 끝까지 우릴괴롭힌다---,story,0
2783,그리 무섭지는 않고 그냥 재미나네요 다만 마지막 일본 장군이 실사화 되어서 뜸금포로 보이는데 대체젇으로 저는 만족,story,1
2784,무서워서 못 보고있었는데 궁굼해서 봤네요 ~ 너무잘봤어요,story,1
2785,마지막은 액션물 느낌이네요.,directing,0
2786,좋았어요 긴장감 짱인듯요,story,1
2787,손에 땀을 많이 쥐고 재미있게 봤습니다. 몇몇 대사가 잘 안들려요 ㅜㅜ 후반부로 갈수록 점점 김이 빠지는 느낌적인 느낌이 듭니다;;;,story,1
2788,배우들 연기최고~너무 잼나게 잘봤어요,actor,1
2789,재밌네요 메시지 좋아요,story,1
2790,심장 쫄깃!! 다만 영화보기전에 윤석열 광고를 왜 봐야하냐??? 세금을 어디다 쓰는건지.,story,1
2791,와 연기력에 감탄하고 갑니다,actor,1
2792,전래동화 같아요~~ 재밌었어요~~,story,1
2793,정말정말정말 별로네요,story,0
2794,오랜만에 괜찮은 영화 봤어요,story,1
2795,한번보고 집에가면 해석 리뷰 숨은 뜻 찾게되는 영화~,story,1
2796,역시 파묘!!N차관람 했는데도 몰입도짱!,story,1
2797,두번 보니까 더 재밌어요! 천만 고고씽~!!!,story,1
2798,조금 무서웠지만 새롭고 재밌었습니다!!,story,1
2799,기존 영화랑 같은 줄 알았는데 웬걸. 또 다른 내용이 숨어있을 줄은… 연기력들 짱입니다.,actor,1
2800,좋았어요 좋았어요 좋았어요,story,1
2801,컨버스 신고 굿판을 연기하는 김고은배우는 매우 압도적다,actor,1
2802,그냥 그랬어요! 아주 재밌진 않아요!!!,story,0
2803,좋았어요 좋았어요 좋았어요,story,1
2804,공포 영화 잘 못 보는 사람도 웬만하면 재밌게 볼 것 같아용 adhd 있어서 영화관 잘 안 가는데 시간 가는 줄 모르게 봄,story,1
2805,"배우들의 연기가 전체적으로 좋았지만 특히 김고은의 연기, 포스가 인상깊네요 전 너무 재미있게 봤습니다!!",story,1
2806,오컬트의 재해석. 갈수록 대중과 가까워지는 이병헌.,story,1
2807,무서웠어요 ㅜㅜ 무서운거 못보는 1인 재밌었어요,story,1
2808,깜짝깜짝 놀랬긴 했지만 영화 정말 좋았습니다.,story,1
2809,조아요조아요아주조아요,story,1
2810,재밌다. 근데 좀 무서웠다 ㅠ . ㅠ,story,1
2811,전반부 굉장히 몰입해서 즐기다가 후반부로 넘어가는 중에 좀 의아하고 깬다고 생각되는 부분이 있었습니다. 근데 영화 다 보고 나서 감독님이 의도하신 바랑 연출세부사항 알고나니까 영화가 더 잘 이해되고 좋더라구요! 재밌게 봤습니다,directing,1
2812,믿을지말지. 믿는사람들은 절절,story,1
2813,무서운거 못 보는 쫄보인데도 괜찮았어요,story,1
2814,김고은 무당역 너무너무잘하네요 최민식 배우도 천먀관객 될만한 영화입니다,story,1
2815,다들 연기가 무르익어 승천했다,actor,0
2816,넘! 잼나게 봤습니다.,story,1
2817,배우분들 연기에 놀랐습니다.,actor,1
2818,흥미로운 소재를 최고의 연기로 질 풀어냈습니다,actor,1
2819,2회차입니디 알고봐도 재미있어요,story,1
2820,연기자의 연기는 나무랄것 없지만 스토리에 sf믹스같은 느낌이 들어 실망,story,0
2821,어두운 영사기 관에서 봐서 가뜩이나 영화가 어둡게 전개되는데 더 구분하기 어려워서 아쉬웠던 작품 스토리는 무난하고 배우분들 연기는 너무 좋다,actor,0
